Address,Avg Price Range,Avg Price USD for histogram,Award Remark,Award text,Country,Cuisine,Currency,Guide Text,Loc,Name,Stars,URL,Avg Price,AvgPriceUSD,AvgPrice USD,Exchange to USD,Lat,Lng,Max Price,MaxPrice USD,Min Price,MinPrice USD
"18 On Lan Street, Central, Hong Kong",100-200 USD,150,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Hong Kong,Japanese,HKD,"Floor-to-ceiling windows let in natural light and allow expansive views, while designer furniture and artisan tableware exude style. Only seasonal kappo-style set menus are offered. Donabe, hot pot for one cooked à la minute, features only ingredients in season. The chef’s favourite Omi Wagyu Katsu with black truffle and egg confit was inspired by sukiyaki and its flavours are in perfect harmony. Ask for the counter seats to see the kitchen in action.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=22.2806464,114.1567948&language=en-US",Ryota Kappou Modern,1,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/ryota-kappou-modern,1330,173,173,0.13,22.2806464,114.1567948,2080,270,580,75
"134 Tung Lo Wan Road, Tai Hang, Hong Kong",100-200 USD,150,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Hong Kong,Teppanyaki,HKD,"Less a meal, more a full multi-sensory experience. Sit at the teppanyaki bar, admire the cooking show and enjoy contemporary Japanese flavours that make great use of prime ingredients like lobster and premium quality Wagyu. You also get to hear all about owner-chef Lawrence Mok’s extraordinary triathlon experiences straight from his own mouth while he prepares your food. There is a private room available for small groups.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=22.2808043,114.1921722&language=en-US",I M Teppanyaki & Wine,1,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/im-teppanyaki-wine,1160,151,151,0.13,22.2808043,114.1921722,2000,260,320,42
"Klosternakken 8, Præstø, 4720, Denmark",100-200 USD,150,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Denmark,Creative,DKK,"The creative modern cooking here uses superb seasonal ingredients in original yet well-judged combinations and the dishes are precisely crafted and attractively presented. Many ingredients are from the garden that this airy hotel summer room overlooks, so its chefs are encouraged to be gardeners as well as cooks.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=55.1244654,12.0477692&language=en-US",Frederiksminde,1,https://guide.michelin.com/en/zealand/praesto/restaurant/frederiksminde,1025,154,154,0.15,55.1244654,12.0477692,1500,225,550,83
"Mejlgade 35B, Aarhus, 8000, Denmark",100-200 USD,100,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Denmark,Modern cuisine,DKK,"This restaurant sets itself the challenge of using only Danish ingredients – hence the name – so expect lots of different techniques, creativity and imagination in their 4 and 8 course menus. It’s housed in a period property that’s been everything from a school to a dairy; the burnt oak dining tables are lovely.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=56.1590312,10.2118958&language=en-US",Domestic,1,https://guide.michelin.com/en/central-denmark/aarhus/restaurant/domestic,800,120,120,0.15,56.1590312,10.2118958,1000,150,600,90
"Kronprinsessegade 64, København, 1306 K, Denmark",100-200 USD,125,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Denmark,Modern cuisine,DKK,"The kitchen takes Danish classics and adds its own modern interpretation; dishes are fresh and colourful and all have their own story. The focus is on the tasting menu; vegetarians and vegans are well looked after. This very welcoming restaurant, once a corner shop, is intimate and contemporary.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=55.6876218,12.5849852&language=en-US",Kokkeriet,1,https://guide.michelin.com/en/capital-region/kobenhavn/restaurant/kokkeriet,955,143,143,0.15,55.6876218,12.5849852,1200,180,710,107
"Sturlasgade 14, København, 2300 S, Denmark",100-200 USD,100,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Denmark,Modern cuisine,DKK,"Graffiti-covered corridors and a freight lift lead to this light, modern restaurant in a former pencil factory. ""Delicious First"" is how the chef describes his philosophy; he works closely with farmers to see which ingredients are at their peak and then uses them in pared-back, sublimely flavoured dishes. The open fire is used to great effect.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=55.6627722,12.5758961&language=en-US",Alouette,1,https://guide.michelin.com/en/capital-region/kobenhavn/restaurant/alouette,,119,,0.15,55.6627722,12.5758961,,,795,119
"Rosensgade 28, Aarhus, 8000, Denmark",100-200 USD,175,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Denmark,Modern cuisine,DKK,"This intimate, keenly run Latin Quarter restaurant features a semi open plan kitchen and stark white walls punctuated with contemporary art. Various menus are available, with added ‘snacks’ – and wines to match if desired. Refined, complex cooking showcases top-notch seasonal produce and modern techniques.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=56.1577805,10.2100150&language=en-US",Gastromé,1,https://guide.michelin.com/en/central-denmark/aarhus/restaurant/gastrome,1250,188,188,0.15,56.1577805,10.210015,1700,255,800,120
"Torvegade 9D, Vejle, 7100, Denmark",100-200 USD,125,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Denmark,Modern cuisine,DKK,"This brightly decorated cellar restaurant provides a stylish backdrop for some sophisticated cooking. Intensely flavoured dishes respect Danish tradition but have a subtle modernity; choose from three multi-course menus. Ingredients are top-notch, the wine list is outstanding and you’ll feel pampered by the team.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=55.7088364,9.5329065&language=en-US",Me|Mu,1,https://guide.michelin.com/en/southern-denmark/vejle/restaurant/me%E2%80%9Amu,975,146,146,0.15,55.7088364,9.5329065,1100,165,850,128
"Øster Farimagsgade 8, København, 2100 Ø, Denmark",200-300 USD,250,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Denmark,Modern cuisine,DKK,"This intimate, suburban restaurant puts wine at the heart of everything it does: unusually, the tasting menu is designed to match 6 or 7 carefully chosen wines rather than vice versa. Creative dishes stimulate the senses with their intense natural flavours and well-balanced contrasts in texture and taste.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=55.6899349,12.5752097&language=en-US",Clou,1,https://guide.michelin.com/en/capital-region/kobenhavn/restaurant/clou,,255,,0.15,55.6899349,12.5752097,,,1700,255
"Rua Conde de Irajá 581, Rio de Janeiro, 22271-020, Brazil",0-100 USD,50,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Brazil,Modern,BRL,"A breath of fresh air on the Rio culinary scene, where guests will be impressed by the grandiose space with an open-view kitchen, a balanced air of modernity and high ceilings that attract considerable attention. Chef Alberto Landgraf's cuisine centres around an obsession for detail as he makes full use of local fish and seafood to create consistent modern cooking that is delicate and minimalist and teeming with flavour. The extensive tasting menu is the only option here.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=-22.9574700,-43.1944240&language=en-US",Oteque,1,https://guide.michelin.com/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oteque,,66,,0.19,-22.95747,-43.194424,,,345,66
"97 Amoy Street, Singapore",0-100 USD,50,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Singapore,Basque contemporary,SGD,"With chef Aitor at the helm, this team aims to redefine Basque cooking with more finesse and Asian influences. Most ingredients are imported from Japan or Basque. The seafood-biased set menu includes the signature oxtail bomba rice, where the meat falls off the bone after being braised for 12 hours in a flavoursome sauce. The two-storey building houses a cosy dining room, a garden, a bar and an open kitchen with four counter seats.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=1.2813731,103.8473050&language=en-US",Basque Kitchen by Aitor,1,https://guide.michelin.com/en/singapore-region/singapore/restaurant/basque-kitchen-by-aitor,87,63,63,0.72,1.2813731,103.847305,135,97,38,27
"25 Mackenzie Road, Singapore",0-100 USD,50,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Singapore,Cantonese,SGD,"After working in a professional kitchen for over 40 years, Chef Kang still keeps his creative fire burning, as manifested by the new items added to the menu from time to time. The dining room is more utilitarian than fancy, just like his no-frills Cantonese fare that focusses more on flavours than looks. It is closed when the chef travels, so call ahead to reserve a table. Ask about the omakase menu and any specialities that need pre-ordering.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=1.3047350,103.8495500&language=en-US",Chef Kang's,1,https://guide.michelin.com/en/singapore-region/singapore/restaurant/chef-kang-s,100,72,72,0.72,1.304735,103.84955,120,86,80,58
"1529 Fillmore St., San Francisco, 94115, United States",0-100 USD,25,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",United States,American,USD,"Welcome to the evolution of fine dining, where streams of plates are passed between guests in dim sum-style, and the supremely seasonal Californian cooking is always very good; even vibrant and surprising. You may not understand all of what you ordered at first, but prices are reasonable so pile on a few extras and try everything that comes your way. No one leaves hungry here. Servers circulate through the room carrying platters or pushing carts brimming with creative and utterly unique dishes. Highlights that will leave you begging for more include pan-seared dumplings—filled with tender, pulled guinea hen and earthy shiitake mushrooms—accompanied by a tableside pour of aromatic and umami-rich broth. Heartier but wow-inducing plates of fried black cod tail glazed in a delicious tamari-butter and garnished with toasted sesame seeds, followed by hot-pink rhubarb-and-passion fruit granita draped over an oat mousse make for a fine study in wonderfully unexpected flavors and textures.  Be forewarned: getting a reservation here is the ultimate challenge and walk-in spots require lining up around 4:30 P.M. Best to avoid nights when large parties are booked, as this may negatively impact your experience.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=37.7837370,-122.4328300&language=en-US",State Bird Provisions,1,https://guide.michelin.com/en/california/san-francisco/restaurant/state-bird-provisions,38,38,38,1,37.783737,-122.43283,50,50,25,25
"212 Greene Ave., Brooklyn, 11238, United States",0-100 USD,75,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",United States,American,USD,"The Finch’s charming location pulls at your heartstrings long before Chef Gabe McMackin’s outrageously good food warms your soul. Duck behind the bright blue façade, and things get even better: a warm staff welcomes you to a charming, rustic décor replete with wood-beamed ceilings and farmhouse chairs. At the heart of this expansive space, which sprawls out into a series of cozy nooks, is an open kitchen where the chef extraordinaire guides his team to excellence before an audience of diners seated at a Carrara marble counter. To say this welcoming spot is the ideal neighborhood haunt just doesn't do it justice, since McMackin’s dishes mix skill and personality. The food is well-executed, satisfying, and carefully sourced—from roasted, intensely flavored carrots with savory oat crumbs atop aji dulce sauce to juicy aged lamb loin braised with celeriac and prunes. Rutabaga soup with rosemary is at once creamy and earthy, while the wild nettle cavatelli, tossed with wild mushrooms and lemon rind, pops with vivid flavor. And, just as the dishes that preceded it, dessert is equally strong, especially that slice of corn cake topped with salty-sweet oats, resting in a pool of dulce de leche.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.6870784,-73.9629764&language=en-US",The Finch,1,https://guide.michelin.com/en/new-york-state/brooklyn/restaurant/the-finch,75,75,75,1,40.6870784,-73.9629764,100,100,50,50
"295 Grand St., New York, 11211, United States",0-100 USD,50,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",United States,American,USD,"Encounter big smiles and a welcoming vibe as you enter this chic and convivial wine-focused establishment. While it may be located on a quiet strip, don't be fooled as there is a palpable buzz within—thanks to the culinary expertise of Chef Nick Curtola and celebrity cachet of owner James Murphy (LCD Soundsystem). Inside, the décor is as minimalist as their succinct menu. Start with chicken liver mousse or the stalwart yellowfin tuna dressed tonnato-style and made bright with yuzu kosho. Montauk scallops cured in a vibrant leche de tigre have a fantastic Thai bent enhanced with the earthy edge of thinly sliced kohlrabi. Just like cultured butter is a perfect companion to warm house-made bread, slices of Bosc pear and salt-baked onion augment beautifully crisped and properly rendered Long Island duck. Let the sociable staff talk you into closing over a quince-and-frangipane tart with citrus whipped cream. This neighborhood gem is laser focused when it comes to wine, so if their wide-ranging, impressive selection has you atwitter, fret not, as it also features half-glasses for abundant sampling. Weekend lunches include a set menu of four small dishes, and at $32, they're a relative bargain.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.7129264,-73.9574999&language=en-US",The Four Horsemen,1,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-four-horsemen,,51,,1,40.7129264,-73.9574999,,,51,51
